"system" "site" "year" "month" "sample" "season" "class" "order" "specie" "guild" "habitat" "abundance" "bio.ind" "Tbiomass"
"495" "G" "L24" 2010 "diciembre" "sur" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 3.2018282135 3261.35543750155
"496" "G" "L24" 2010 "diciembre" "sur" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 3055.77490736439 0.495633296333333 1514.5437901897
"497" "G" "L24" 2010 "junio" "centro" "I" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 1527.8874536822 43.3955857733333 66303.5710482656
"498" "G" "L24" 2010 "junio" "centro" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1527.8874536822 6.710613115 10253.0615849237
"499" "G" "L24" 2010 "junio" "centro" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 2.1434787135 2183.329489061
"500" "G" "L24" 2010 "junio" "centro" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 1.703563049 867.617536374562
"501" "G" "L24" 2010 "junio" "norte" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.888432592 1471.06663937451
"502" "G" "L24" 2010 "junio" "norte" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 5.138747633 2617.14267869993
"503" "G" "L24" 2010 "junio" "oeste" "I" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 9.522889843 4849.96797130577
"504" "G" "L24" 2010 "junio" "oeste" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 1.0856718515 1105.85626714851
"505" "G" "L24" 2010 "junio" "oeste" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 5092.95817894065 3.9086580821 19906.6321479137
"506" "G" "L24" 2010 "junio" "oeste" "I" "acari" "trombidiformes" "tydeoidea" "omnivore" "hemiedaphic" 1018.59163578813 1.2157545195 1238.35738473432
"507" "G" "L24" 2010 "junio" "oeste" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 4.420216096 2251.19757188083
"508" "G" "L24" 2010 "junio" "oeste" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 12732.3954473516 13.41056841376 170748.660217755
"509" "G" "L24" 2010 "junio" "sur" "I" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 4074.36654315252 5.617717355125 22888.6396406086
"510" "G" "L24" 2010 "junio" "sur" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 1.236648968 629.820147605411
"511" "G" "L24" 2010 "junio" "sur" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 5.378026549 2739.00642992895
"512" "G" "L24" 2010 "junio" "sur" "I" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 1.090062407 555.164225128638
"513" "G" "L24" 2010 "junio" "sur" "I" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 2.212544266 1126.83954157929
"514" "G" "L24" 2010 "junio" "sur" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 6.499407327 3310.12097043114
"515" "G" "L24" 2010 "junio" "sur" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 15.0635322803333 23015.381979258
"516" "G" "L24" 2010 "marzo" "centro" "O" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 1527.8874536822 0.641205233666667 979.68943175466
"517" "G" "L24" 2010 "marzo" "centro" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 7130.14145051691 0.9481785845 6760.6474278359
"518" "G" "L24" 2010 "marzo" "norte" "O" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 1527.8874536822 1.99627078366667 3050.07708451662
"519" "G" "L24" 2010 "marzo" "norte" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 2546.47908947033 1.0167820758 2589.21429457293
"520" "G" "L24" 2010 "marzo" "norte" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 4583.66236104659 4.68686852666667 21483.0228568559
"521" "G" "L24" 2010 "marzo" "sur" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 3.5119003945 3577.19236755873
"522" "G" "L24" 2010 "marzo" "sur" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 1.428866308 727.715634994133
"523" "G" "L24" 2010 "septiembre" "centro" "P" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 7.960765872 4054.3847658434
"524" "G" "L24" 2010 "septiembre" "centro" "P" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 6111.54981472878 8.63059741841667 52746.3260535231
"525" "G" "L24" 2010 "septiembre" "centro" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 14769.5787189279 6.31319960258621 93243.2984987012
"526" "G" "L24" 2010 "septiembre" "centro" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 42780.8487031015 13.2797412594405 568118.601636457
"527" "G" "L24" 2010 "septiembre" "este" "P" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 0.606807353 309.044447150268
"528" "G" "L24" 2010 "septiembre" "este" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 4583.66236104659 4.380201094 20077.3628883829
"529" "G" "L24" 2010 "septiembre" "este" "P" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 1018.59163578813 0.652175577 664.300587797498
"530" "G" "L24" 2010 "septiembre" "este" "P" "acari" "trombidiformes" "tydeoidea" "omnivore" "hemiedaphic" 1018.59163578813 0.393304604 400.616779951363
"531" "G" "L24" 2010 "septiembre" "este" "P" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 1018.59163578813 6.446792968 6566.64939486253
"532" "G" "L24" 2010 "septiembre" "este" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 6620.84563262285 3.16803877469231 20975.0956854014
"533" "G" "L24" 2010 "septiembre" "este" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 85052.4015883089 13.3868038296048 1138579.81529946
"534" "G" "L24" 2010 "septiembre" "este" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1527.8874536822 1.24674761733333 1904.89004243177
"535" "G" "L24" 2010 "septiembre" "norte" "P" "acari" "oribatida" "euphthiracaroidea" "detritivore" "hemiedaphic" 509.295817894065 37.19363383 18942.5621619022
"536" "G" "L24" 2010 "septiembre" "norte" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 2037.18327157626 2.146154284 4372.10960558653
"537" "G" "L24" 2010 "septiembre" "norte" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 2.949547346 1502.19212799834
"538" "G" "L24" 2010 "septiembre" "sur" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 6.7256034925 6850.64346308794
"539" "G" "L24" 2010 "septiembre" "sur" "P" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 1018.59163578813 22.32849382 22743.617044799
"540" "G" "L24" 2010 "septiembre" "sur" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 6111.54981472878 2.58148873625 15776.8970077531
"541" "G" "L24" 2010 "septiembre" "sur" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 21899.7201694448 8.35755681904651 183028.155637354
"542" "G" "L25" 2008 "agosto" "norte" "I" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 1.941418257 988.756199073285
"543" "G" "L25" 2008 "agosto" "norte" "I" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 1.778900465 905.986567274308
"544" "G" "L25" 2008 "agosto" "norte" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 5092.95817894065 0.415799175 2117.64780911302
"545" "G" "L25" 2008 "agosto" "norte" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 29029.8616199617 4.8505219462807 140809.980885116
"546" "G" "L25" 2008 "agosto" "norte" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 6111.54981472878 1.63556431841667 9995.83280719638
"547" "G" "L25" 2008 "noviembre" "norte" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1527.8874536822 0.607149754666667 927.656492661423
"548" "G" "L25" 2008 "noviembre" "norte" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 4.1918917775 4269.82590269054
"549" "G" "L25" 2008 "noviembre" "oeste" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 0.483526392 492.515938574013
"550" "G" "L25" 2008 "noviembre" "oeste" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 2546.47908947033 4.9027209948 12484.6764947654
"551" "G" "L25" 2008 "noviembre" "sur" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 2037.18327157626 0.683000794 1391.3977920101
"552" "G" "L25" 2008 "noviembre" "sur" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 7130.14145051691 4.15690154085714 29639.2959821831
"553" "G" "L25" 2008 "noviembre" "sur" "P" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 7.843294748 3994.55721366688
"554" "G" "L25" 2008 "noviembre" "sur" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 2037.18327157626 0.533808293 1087.46532472828
"555" "G" "L25" 2009 "agosto" "centro" "I" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 0.779365619 396.927650367119
"556" "G" "L25" 2009 "agosto" "centro" "I" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 2.761145023 1406.23961281291
"557" "G" "L25" 2009 "agosto" "centro" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1527.8874536822 3.729169271 5697.75094181808
"558" "G" "L25" 2009 "agosto" "centro" "I" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 12.39994195 6315.23857726418
"559" "G" "L25" 2009 "agosto" "centro" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 4.637930386 2362.07854927361
"560" "G" "L25" 2009 "agosto" "centro" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1527.8874536822 0.617486887666667 943.450468479167
"561" "G" "L25" 2009 "agosto" "este" "I" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 2.661565922 1355.52439312396
"562" "G" "L25" 2009 "agosto" "este" "I" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 5.212527387 2654.71839885738
"563" "G" "L25" 2009 "agosto" "este" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1527.8874536822 0.462286584 706.3218716992
"564" "G" "L25" 2009 "agosto" "este" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 2037.18327157626 2.833931083 5773.23699508759
"565" "G" "L25" 2009 "agosto" "este" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 1.3913387075 1417.20597000777
"566" "G" "L25" 2009 "agosto" "este" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 0.626403836 319.0248539876
"567" "G" "L25" 2009 "agosto" "norte" "I" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 4.510956188 2297.41112125175
"568" "G" "L25" 2009 "diciembre" "este" "V" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 4074.36654315252 3.160830847125 12878.3834520905
"569" "G" "L25" 2009 "diciembre" "este" "V" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 0.316864445 161.377736677824
"570" "G" "L25" 2009 "diciembre" "este" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 0.538702645 548.718008373942
"571" "G" "L25" 2009 "diciembre" "este" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 5.215012827 2655.98422305501
"572" "G" "L25" 2009 "diciembre" "este" "V" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 0.226914258 115.566482619935
"573" "G" "L25" 2009 "diciembre" "este" "V" "acari" "trombidiformes" "tydeoidea" "omnivore" "epiedaphic" 2546.47908947033 0.9561401526 2434.79090519887
"574" "G" "L25" 2009 "diciembre" "este" "V" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 509.295817894065 0.966669009 492.3204835715
"575" "G" "L25" 2009 "diciembre" "este" "V" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 7.636170591 3889.06974672195
"576" "G" "L25" 2009 "diciembre" "este" "V" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 1.352216047 688.677977626345
"577" "G" "L25" 2009 "diciembre" "este" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 4.607406488 2346.53285567638
"578" "G" "L25" 2009 "diciembre" "este" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 0.285882962 145.598996953768
"579" "G" "L25" 2009 "diciembre" "oeste" "V" "acari" "trombidiformes" "trombidioidea" "predator" "hemiedaphic" 509.295817894065 0.455251215 231.857539890692
"580" "G" "L25" 2009 "febrero" "centro" "V" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 1018.59163578813 7.7682806225 7912.70566653351
"581" "G" "L25" 2009 "mayo" "centro" "O" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 1.708980705 870.376725918151
"582" "G" "L25" 2009 "mayo" "centro" "O" "acari" "mesostigmata" "parasitoidea" "predator" "epiedaphic" 1018.59163578813 6.1825578565 6297.50172040709
"583" "G" "L25" 2009 "mayo" "centro" "O" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 509.295817894065 0.599829712 305.490763770202
"584" "G" "L25" 2009 "mayo" "centro" "O" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 509.295817894065 41.15820371 20961.701021535
"585" "G" "L25" 2009 "mayo" "centro" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1527.8874536822 0.509033206333333 777.74544946432
"586" "G" "L25" 2009 "mayo" "centro" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 4.4732606645 4556.42589755975
"587" "G" "L25" 2009 "mayo" "centro" "O" "acari" "trombidiformes" "tydeoidea" "omnivore" "epiedaphic" 1527.8874536822 0.818503653333333 1250.58146272104
"588" "G" "L25" 2009 "mayo" "centro" "O" "acari" "trombidiformes" "tydeoidea" "omnivore" "hemiedaphic" 509.295817894065 2.305470339 1174.16640193151
"589" "G" "L25" 2009 "mayo" "centro" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 1.584052056 806.751087447295
"590" "G" "L25" 2009 "mayo" "centro" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 5092.95817894065 0.4007544841 2041.02582754424
"591" "G" "L25" 2009 "mayo" "norte" "O" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 7.459417307 3799.05003838171
"592" "G" "L25" 2009 "mayo" "norte" "O" "acari" "trombidiformes" "tydeoidea" "omnivore" "hemiedaphic" 509.295817894065 0.921524903 469.328779183134
"593" "G" "L25" 2009 "mayo" "norte" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 0.810888234 412.981986355704
"594" "G" "L25" 2009 "mayo" "sur" "O" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 4.136827229 2106.86880707999
"595" "G" "L25" 2009 "mayo" "sur" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 5.408736801 2754.64703283902
"596" "G" "L25" 2009 "mayo" "sur" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 5602.25399683472 0.609403320181818 3414.03218617294
"597" "G" "L25" 2010 "diciembre" "norte" "V" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1527.8874536822 1.03800979033333 1585.96213544959
"598" "G" "L25" 2010 "diciembre" "oeste" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 6.123279072 3118.56042316785
"599" "G" "L25" 2010 "diciembre" "oeste" "V" "acari" "trombidiformes" "bdelloidea" "predator" "euedaphic" 3055.77490736439 0.234011174666667 715.085475589265
"600" "G" "L25" 2010 "diciembre" "oeste" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 5.314798597 5413.60939680269
"601" "G" "L25" 2010 "junio" "este" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 0.652835758 664.973042642204
"602" "G" "L25" 2010 "junio" "este" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 2546.47908947033 0.6862082972 1747.41507984084
"603" "G" "L25" 2010 "junio" "norte" "I" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 29.86943928 15212.3805081447
"604" "G" "L25" 2010 "junio" "norte" "I" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 3055.77490736439 30.7488972516667 93961.7086507689
"605" "G" "L25" 2010 "junio" "norte" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 0.418034982 212.903468066021
"606" "G" "L25" 2010 "junio" "norte" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 15278.874536822 4.87177613553333 74435.2563462971
"607" "G" "L25" 2010 "junio" "norte" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 45327.3277925718 3.20455457917978 145253.895839669
"608" "G" "L25" 2010 "junio" "norte" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 5602.25399683472 10.2285178179091 57302.7548270763
"609" "G" "L25" 2010 "junio" "oeste" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 4583.66236104659 5.03448060855556 23076.359272855
"610" "G" "L25" 2010 "junio" "oeste" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 7639.43726841098 5.7870371382 44209.7071872435
"611" "G" "L25" 2010 "junio" "sur" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 14260.2829010338 3.92296806585714 55942.6344308443
"612" "G" "L25" 2010 "junio" "sur" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 4583.66236104659 9.28876377611111 42576.5569012135
"613" "G" "L25" 2010 "marzo" "oeste" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 2546.47908947033 7.7308104422 19686.3471357211
"614" "G" "L25" 2010 "marzo" "sur" "O" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 0.338242142 172.265308356131
"615" "G" "L25" 2010 "marzo" "sur" "O" "acari" "trombidiformes" "bdelloidea" "predator" "euedaphic" 2037.18327157626 0.319818974 651.529863765483
"616" "G" "L25" 2010 "marzo" "sur" "O" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 2546.47908947033 0.3183618736 810.701854006995
"617" "G" "L25" 2010 "marzo" "sur" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 2037.18327157626 2.20616963625 4494.37187722798
"618" "G" "L25" 2010 "marzo" "sur" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 2.52192419333333 3853.21633413159
"619" "G" "L25" 2010 "septiembre" "centro" "P" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 1.33246209 678.617369939385
"620" "G" "L25" 2010 "septiembre" "centro" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 4.203146447 2140.6449074534
"621" "G" "L25" 2010 "septiembre" "centro" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 3565.07072525846 1.54485695414286 5507.52430192664
"622" "G" "L25" 2010 "septiembre" "centro" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 2546.47908947033 10.1436401476 25830.5675269751
"623" "G" "L25" 2010 "septiembre" "centro" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1527.8874536822 0.579041329333333 884.70998225186
"624" "G" "L25" 2010 "septiembre" "este" "P" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 1.705822968 868.768503670042
"625" "G" "L25" 2010 "septiembre" "este" "P" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 509.295817894065 31.65864034 16123.6131253743
"626" "G" "L25" 2010 "septiembre" "este" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 4.484118052 4567.48514165376
"627" "G" "L25" 2010 "septiembre" "este" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 30557.7490736439 2.95041567191667 90158.061765376
"628" "G" "L25" 2010 "septiembre" "este" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 22409.0159873389 6.88801022413636 154353.531233625
"629" "G" "L25" 2010 "septiembre" "norte" "P" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 1018.59163578813 8.322329819 8477.05554390354
"630" "G" "L25" 2010 "septiembre" "norte" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 12732.3954473516 4.74267779932 60385.6492203176
"631" "G" "L25" 2010 "septiembre" "norte" "P" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 509.295817894065 0.705636822 359.377882396659
"632" "G" "L25" 2010 "septiembre" "norte" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 55003.948332559 3.71717219335185 204459.14726635
"633" "G" "L25" 2010 "septiembre" "norte" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 44818.0319746777 7.36506569576136 330087.749848235
"634" "G" "L25" 2010 "septiembre" "oeste" "P" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 2.575100594 1311.48796318072
"635" "G" "L25" 2010 "septiembre" "oeste" "P" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 1018.59163578813 2.840897868 2893.71480647313
"636" "G" "L25" 2010 "septiembre" "oeste" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 5.1476036085 5243.3059799709
"637" "G" "L25" 2010 "septiembre" "oeste" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 3055.77490736439 2.1213431715 6482.34723337849
"638" "G" "L25" 2010 "septiembre" "oeste" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 5092.95817894065 10.9728599165 55884.3166581087
"639" "G" "L25" 2010 "septiembre" "oeste" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 1.659756423 845.307004956713
"640" "G" "L25" 2010 "septiembre" "sur" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1018.59163578813 1.1767650835 1198.64307134062
"641" "G" "L25" 2010 "septiembre" "sur" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 15.016130577 15295.3050076346
"642" "G" "L27" 2008 "agosto" "centro" "I" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 1018.59163578813 4.102723446 4178.99978604746
"643" "G" "L27" 2008 "agosto" "centro" "I" "acari" "oribatida" "euphthiracaroidea" "detritivore" "euedaphic" 1018.59163578813 4.259138778 4338.32313493168
"644" "G" "L27" 2008 "agosto" "centro" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 12732.3954473516 0.62561265088 7965.54766787009
"645" "G" "L27" 2008 "agosto" "centro" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 18843.9452620804 4.24476798486486 79988.1755570249
"646" "G" "L27" 2008 "agosto" "centro" "I" "acari" "trombidiformes" "bdelloidea" "predator" "euedaphic" 509.295817894065 0.558210653 284.294351076815
"647" "G" "L27" 2008 "agosto" "centro" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1527.8874536822 0.601053299 918.341794536393
"648" "G" "L27" 2008 "agosto" "este" "I" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 1018.59163578813 1.608412234 1638.3152484517
"649" "G" "L27" 2008 "agosto" "este" "I" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 1018.59163578813 2.228652509 2270.08680474563
"650" "G" "L27" 2008 "agosto" "este" "I" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 1018.59163578813 0.5558738045 566.208407817426
"651" "G" "L27" 2008 "agosto" "este" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 6111.54981472878 2.24438792658333 13716.6886168899
"652" "G" "L27" 2008 "agosto" "este" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 3565.07072525846 0.55917048 1993.48230867672
"653" "G" "L27" 2008 "agosto" "este" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 27501.9741662795 4.11076019331481 113054.020640314
"654" "G" "L27" 2008 "agosto" "este" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 3.543096742 5413.45305928406
"655" "G" "L27" 2008 "agosto" "norte" "I" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 509.295817894065 0.370682955 188.787278746114
"656" "G" "L27" 2008 "agosto" "norte" "I" "acari" "mesostigmata" "parasitoidea" "predator" "epiedaphic" 509.295817894065 3.657147191 1862.56976979933
"657" "G" "L27" 2008 "agosto" "norte" "I" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 1018.59163578813 11.640153025 11856.5625105589
"658" "G" "L27" 2008 "agosto" "norte" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 1.87476103 954.80795212977
"659" "G" "L27" 2008 "agosto" "norte" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 19862.5368978685 0.723381272230769 14368.1872109107
