ID;system;site;sample;month;year;specie;ind;biomass;length;width;season;class;order;habitat;guild;diet;P;MO;CE;Ph;DAP;HR;Ca;Mg;NA;K;N;ARA;RESP;RM_0-5;RM_5=10
5774;A;molino;centro;junio;2010;hypogastruridae;29;3,199390733;645,402;141,9172;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5775;A;molino;centro;junio;2010;hypogastruridae;30;3,242396245;648,7903;223,6936;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5776;A;molino;centro;junio;2010;hypogastruridae;31;0,960714283;402,6604;154,4642;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5777;A;molino;centro;junio;2010;hypogastruridae;32;1,339222993;458,6812;93,3629;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5778;A;molino;centro;junio;2010;hypogastruridae;33;3,299423831;653,2415;190,8233;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5779;A;molino;centro;junio;2010;hypogastruridae;34;3,245467131;649,0312;193,686;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5780;A;molino;centro;junio;2010;hypogastruridae;35;9,272172489;979,6063;351,1439;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5781;A;molino;centro;junio;2010;hypogastruridae;36;24,51455664;1434,2897;359,9011;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5782;A;molino;centro;junio;2010;hypogastruridae;37;12,80226826;1111,7186;267,731;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5783;A;molino;centro;junio;2010;hypogastruridae;38;13,19846096;1125,0857;326,9381;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5784;A;molino;centro;junio;2010;hypogastruridae;39;20,78337002;1344,3615;369,0021;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5785;A;molino;centro;junio;2010;hypogastruridae;40;14,29876733;1160,9753;305,3825;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5786;A;molino;centro;junio;2010;hypogastruridae;41;25,63674411;1459,6877;359,9011;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5787;A;molino;centro;junio;2010;hypogastruridae;42;7,389079404;896,1658;429,2436;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5788;A;molino;centro;junio;2010;hypogastruridae;43;2,682149001;602,2783;188,5921;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5789;A;molino;centro;junio;2010;hypogastruridae;44;9,989444332;1008,6528;263,9286;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5790;A;molino;centro;junio;2010;hypogastruridae;45;5,568234877;802,0528;236,2307;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5791;A;molino;centro;junio;2010;hypogastruridae;46;1,109816797;426,0988;160,2777;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5792;A;molino;centro;junio;2010;hypogastruridae;47;1,501604838;479,7359;151,7852;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5793;A;molino;centro;junio;2010;hypogastruridae;48;2,586143859;593,7304;152,1815;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5794;A;molino;centro;junio;2010;hypogastruridae;49;3,454288075;665,0981;198,3217;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5795;A;molino;centro;junio;2010;hypogastruridae;50;3,899653241;697,4926;174,4052;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5796;A;molino;centro;junio;2010;hypogastruridae;51;5,294100901;786,3299;186,6661;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5797;A;molino;centro;junio;2010;hypogastruridae;52;1,411232073;468,1993;115,3745;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5798;A;molino;centro;junio;2010;hypogastruridae;53;1,040620598;415,4761;154,538;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5799;A;molino;centro;junio;2010;hypogastruridae;54;5,311349786;787,3336;191,9948;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5800;A;molino;centro;junio;2010;hypogastruridae;55;5,703315414;809,6275;223,9266;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5801;A;molino;centro;junio;2010;hypogastruridae;56;4,659570375;747,9303;203,7737;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5802;A;molino;centro;junio;2010;hypogastruridae;57;7,080144395;881,2813;185,6955;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5803;A;molino;centro;junio;2010;hypogastruridae;58;3,500113689;668,5444;252,6775;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5804;A;molino;centro;junio;2010;hypogastruridae;59;5,541976093;800,5674;226,268;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5805;A;molino;centro;junio;2010;hypogastruridae;60;6,975989226;876,1743;197,8656;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5806;A;molino;centro;junio;2010;hypogastruridae;61;1,498705206;479,3724;135,8717;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5807;A;molino;centro;junio;2010;hypogastruridae;62;9,709429454;997,4692;247,9856;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5808;A;molino;centro;junio;2010;hypogastruridae;63;1,581477512;489,5856;159,1463;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5809;A;molino;centro;junio;2010;hypogastruridae;64;3,820415981;691,9001;201,4854;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5810;A;molino;centro;junio;2010;hypogastruridae;65;6,070192483;829,6653;237,5022;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5811;A;molino;centro;junio;2010;hypogastruridae;66;9,514631769;989,573;260,7718;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5812;A;molino;centro;junio;2010;hypogastruridae;67;1,400596635;466,8124;126,2195;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5813;A;molino;centro;junio;2010;hypogastruridae;68;1,09371837;423,6642;118,2109;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5814;A;molino;centro;junio;2010;hypogastruridae;69;2,393541677;575,9811;134,9822;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5815;A;molino;centro;junio;2010;hypogastruridae;70;2,650969494;599,5229;193,3235;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5816;A;molino;centro;junio;2010;hypogastruridae;71;1,544086315;485,0132;120,7317;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5817;A;molino;centro;junio;2010;hypogastruridae;72;2,775323362;610,3981;181,6787;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5818;A;molino;centro;junio;2010;hypogastruridae;73;1,97582158;534,2496;110,984;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5819;A;molino;centro;junio;2010;hypogastruridae;74;1,538529023;484,3279;150,69;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5820;A;molino;centro;junio;2010;hypogastruridae;75;5,980461706;824,834;261,4062;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5821;A;molino;centro;junio;2010;hypogastruridae;76;2,052417244;542,2778;248,4709;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5822;A;molino;centro;junio;2010;hypogastruridae;77;0,531627391;319,2712;98,4739;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5823;A;molino;centro;junio;2010;hypogastruridae;78;0,418256845;290,6103;64,5124;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5824;A;molino;centro;junio;2010;hypogastruridae;79;1,350942391;460,2511;142,0738;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5825;A;molino;centro;junio;2010;hypogastruridae;80;1,739233437;508,186;122,8279;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5826;A;molino;centro;junio;2010;hypogastruridae;81;0,289664819;251,619;62,2971;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5827;A;molino;centro;junio;2010;hypogastruridae;82;0,256569481;239,9277;44,8117;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5828;A;molino;centro;junio;2010;hypogastruridae;83;0,197435069;216,5013;52,9041;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5829;A;molino;centro;junio;2010;hypogastruridae;84;0,188151551;212,4506;84,6687;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5830;A;molino;centro;junio;2010;hypogastruridae;85;0,912760564;394,6557;86,8525;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5831;A;molino;centro;junio;2010;hypogastruridae;86;0,330555177;264,9921;72,7733;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5832;A;molino;centro;junio;2010;hypogastruridae;87;2,451090336;581,3727;235,4924;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5833;A;molino;centro;junio;2010;hypogastruridae;88;0,641548914;343,6913;97,037;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5834;A;molino;centro;junio;2010;hypogastruridae;89;0,841513049;382,2758;98,1034;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5835;A;molino;centro;junio;2010;hypogastruridae;90;0,538059921;320,7806;160,1805;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5836;A;molino;centro;junio;2010;hypogastruridae;91;0,815086968;377,5224;73,1299;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5837;A;molino;centro;junio;2010;hypogastruridae;92;0,613654699;337,7518;105,3154;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5838;A;molino;centro;junio;2010;hypogastruridae;93;0,352945821;271,8913;92,3677;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5839;A;molino;centro;junio;2010;hypogastruridae;94;1,670489057;500,2123;187,669;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5840;A;molino;centro;junio;2010;hypogastruridae;95;0,747732172;364,9668;88,7485;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5841;A;molino;centro;junio;2010;hypogastruridae;96;0,378901898;279,5639;80,6405;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5842;A;molino;centro;junio;2010;hypogastruridae;97;0,415827535;289,9472;97,037;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5843;A;molino;centro;junio;2010;hypogastruridae;98;0,121379813;178,8984;62,2971;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5844;A;molino;centro;junio;2010;hypogastruridae;99;0,772420389;369,6458;101,2351;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5845;A;molino;centro;junio;2010;hypogastruridae;100;1,905742661;526,737;179,1599;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5846;A;molino;centro;junio;2010;hypogastruridae;101;0,529068636;318,6677;95,5241;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5847;A;molino;centro;junio;2010;hypogastruridae;102;0,874351681;388,0579;76,795;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5848;A;molino;centro;junio;2010;hypogastruridae;103;10,5574223;1030,7657;363,0124;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5849;A;molino;centro;junio;2010;hypogastruridae;104;5,824707155;816,3421;185,3862;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5850;A;molino;centro;junio;2010;hypogastruridae;105;7,843546276;917,3898;262,3695;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5851;A;molino;centro;junio;2010;hypogastruridae;106;4,316394176;725,8248;190,2584;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5852;A;molino;centro;junio;2010;hypogastruridae;107;3,678082557;681,6745;221,1523;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5853;A;molino;centro;junio;2010;hypogastruridae;108;4,483694401;736,7298;194,7482;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5854;A;molino;centro;junio;2010;hypogastruridae;109;3,232363513;648,0023;187,5672;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5855;A;molino;centro;junio;2010;hypogastruridae;110;7,155873724;884,9659;400,3106;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5856;A;molino;centro;junio;2010;hypogastruridae;111;14,36639711;1163,1256;233,8892;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5857;A;molino;centro;junio;2010;hypogastruridae;112;3,227397439;647,6117;108,6045;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5858;A;molino;centro;junio;2010;hypogastruridae;113;2,275471624;564,6674;193,9634;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5859;A;molino;centro;junio;2010;hypogastruridae;114;10,24562903;1018,7189;171,7188;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5860;A;molino;centro;junio;2010;hypogastruridae;115;28,92443885;1530,417;370,2234;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5861;A;molino;centro;junio;2010;hypogastruridae;116;3,850024189;693,998;171,4225;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5862;A;molino;centro;junio;2010;hypogastruridae;117;3,110888791;638,341;142,6047;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5863;A;molino;centro;junio;2010;hypogastruridae;118;10,65049611;1034,3198;348,2885;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5864;A;molino;centro;junio;2010;hypogastruridae;119;17,18784209;1247,8582;283,9589;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5865;A;molino;centro;junio;2010;hypogastruridae;120;8,24298673;935,4349;211,9972;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5866;A;molino;centro;junio;2010;hypogastruridae;121;4,784699044;755,7434;242,4281;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5867;A;molino;centro;junio;2010;hypogastruridae;122;1,034626847;414,536;157,5121;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5868;A;molino;centro;junio;2010;hypogastruridae;123;3,6064038;676,4337;110,9205;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5869;A;molino;centro;junio;2010;hypogastruridae;124;5,57994602;802,7139;165,3846;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
5870;A;molino;centro;junio;2010;hypogastruridae;125;3,324491208;655,1833;153,9207;I;collembolla;poduromorpha;hemiedaphic;omnivore;omnivore;4,80075;7,029508197;0,356;6,34;1,199392313;0,347041728;6,8;1,3;0,67;1,1;0,36458;0,1;0,064777778;5;7,25
